county,fips,date_local,pm2.5_avg
Denton,48121,2021-11-20,5.375
Denton,48121,2021-11-21,5.25
Denton,48121,2021-11-22,3.875
Denton,48121,2021-11-23,5
Denton,48121,2021-11-24,5.833333333333333
Denton,48121,2021-11-25,2.4166666666666665
Denton,48121,2021-11-26,5.416666666666667
Denton,48121,2021-11-27,7
Denton,48121,2021-11-28,2.625
Denton,48121,2021-11-29,3.0416666666666665
Denton,48121,2021-11-30,3.75
Denton,48121,2021-12-01,5.739130434782608
Denton,48121,2021-12-02,6.173913043478261
Denton,48121,2021-12-03,7.25
Denton,48121,2021-12-04,5.541666666666667
Denton,48121,2021-12-05,5.791666666666667
Denton,48121,2021-12-06,1.125
Denton,48121,2021-12-07,4.875
Denton,48121,2021-12-08,12.416666666666666
Denton,48121,2021-12-09,10.625
Denton,48121,2021-12-10,16.041666666666668
Denton,48121,2021-12-11,0.7916666666666666
Denton,48121,2021-12-12,6.125
Denton,48121,2021-12-13,5.833333333333333
Denton,48121,2021-12-14,7.666666666666667
Denton,48121,2021-12-15,4.625
Denton,48121,2021-12-16,22.333333333333332
Denton,48121,2021-12-17,7.75
Denton,48121,2021-12-18,4.416666666666667
Denton,48121,2021-12-19,5.625
Denton,48121,2021-12-20,9.333333333333334
Denton,48121,2021-12-21,10.25
Denton,48121,2021-12-22,10.083333333333334
Denton,48121,2021-12-23,7.041666666666667
Denton,48121,2021-12-24,6.416666666666667
Denton,48121,2021-12-25,3.4166666666666665
Denton,48121,2021-12-26,12.958333333333334
Denton,48121,2021-12-27,14
Denton,48121,2021-12-28,7
Denton,48121,2021-12-29,5.375
Denton,48121,2021-12-30,2.7916666666666665
Denton,48121,2021-12-31,14.291666666666666
Denton,48121,2022-01-01,5.916666666666667
Denton,48121,2022-01-02,1.0833333333333333
Denton,48121,2022-01-03,4.083333333333333
Denton,48121,2022-01-04,4
Denton,48121,2022-01-05,3.7083333333333335
Denton,48121,2022-01-06,4.083333333333333
Denton,48121,2022-01-07,5.681818181818182
Denton,48121,2022-01-08,12.291666666666666
Denton,48121,2022-01-09,4.541666666666667
Denton,48121,2022-01-10,2.6666666666666665
Denton,48121,2022-01-11,3.6666666666666665
Denton,48121,2022-01-12,3.0416666666666665
Denton,48121,2022-01-13,2.9166666666666665
Denton,48121,2022-01-14,4.5
Denton,48121,2022-01-15,3.375
Denton,48121,2022-01-16,5.333333333333333
Denton,48121,2022-01-17,5.458333333333333
Denton,48121,2022-01-18,6
Denton,48121,2022-01-19,5.75
Denton,48121,2022-01-20,1.375
Denton,48121,2022-01-21,2.727272727272727
Denton,48121,2022-01-22,8.708333333333334
Denton,48121,2022-01-23,7.791666666666667
Denton,48121,2022-01-24,4.5
Denton,48121,2022-01-25,4.458333333333333
Denton,48121,2022-01-26,5.625
Denton,48121,2022-01-27,7.041666666666667
Denton,48121,2022-01-28,5.916666666666667
Denton,48121,2022-01-29,4.333333333333333
Denton,48121,2022-01-30,3
Denton,48121,2022-01-31,4.375
Ector,48135,2018-07-10,22.307692307692307
Ector,48135,2018-07-11,14.504166666666666
Ector,48135,2018-07-12,9.666666666666666
Ector,48135,2018-07-13,14.666666666666666
Ector,48135,2018-07-14,10.416666666666666
Ector,48135,2018-07-15,8.25
Ector,48135,2018-07-16,23.583333333333332
Ector,48135,2018-07-17,29.75
Ector,48135,2018-07-18,18.541666666666668
Ector,48135,2018-07-19,11.791666666666666
Ector,48135,2018-07-20,11.083333333333334
Ector,48135,2018-07-21,9.5
Ector,48135,2018-07-22,14.125
Ector,48135,2018-07-23,17.666666666666668
Ector,48135,2018-07-24,10.705882352941176
Ector,48135,2018-07-25,12.541666666666666
Ector,48135,2018-07-26,13.958333333333334
Ector,48135,2018-07-27,11.875
Ector,48135,2018-07-28,11.125
Ector,48135,2018-07-29,16.5
Ector,48135,2018-07-30,17.208333333333332
Ector,48135,2018-07-31,10.375
Ector,48135,2018-08-01,6.208333333333333
Ector,48135,2018-08-02,6.958333333333333
Ector,48135,2018-08-03,9.541666666666666
Ector,48135,2018-08-04,8.041666666666666
Ector,48135,2018-08-05,8.272727272727273
Ector,48135,2018-08-06,5.208333333333333
Ector,48135,2018-08-07,6.625
Ector,48135,2018-08-08,6.375
Ector,48135,2018-08-09,7.666666666666667
Ector,48135,2018-08-10,6
Ector,48135,2018-08-11,6.208333333333333
Ector,48135,2018-08-12,6.166666666666667
Ector,48135,2018-08-13,8.041666666666666
Ector,48135,2018-08-14,12.791666666666666
Ector,48135,2018-08-15,13.625
Ector,48135,2018-08-16,10.375
Ector,48135,2018-08-17,9.916666666666666
Ector,48135,2018-08-18,10.166666666666666
Ector,48135,2018-08-19,6.375
Ector,48135,2018-08-20,NA
Ector,48135,2018-08-21,NA
Ector,48135,2018-08-22,NA
Ector,48135,2018-08-23,NA
Ector,48135,2018-08-24,NA
Ector,48135,2018-08-25,NA
Ector,48135,2018-08-26,NA
Ector,48135,2018-08-27,NA
Ector,48135,2018-08-28,NA
Ector,48135,2018-08-29,NA
Ector,48135,2018-08-30,NA
Ector,48135,2018-08-31,NA
Ector,48135,2018-09-01,NA
Ector,48135,2018-09-02,NA
Ector,48135,2018-09-03,NA
Ector,48135,2018-09-04,NA
Ector,48135,2018-09-05,NA
Ector,48135,2018-09-06,NA
Ector,48135,2018-09-07,NA
Ector,48135,2018-09-08,NA
Ector,48135,2018-09-09,6.555555555555555
Ector,48135,2018-09-10,7.625
Ector,48135,2018-09-11,5.083333333333333
Ector,48135,2018-09-12,5.208333333333333
Ector,48135,2018-09-13,5.541666666666667
Ector,48135,2018-09-14,7.125
Ector,48135,2018-09-15,5.708333333333333
Ector,48135,2018-09-16,7.333333333333333
Ector,48135,2018-09-17,9.208333333333334
Ector,48135,2018-09-18,10.458333333333334
Ector,48135,2018-09-19,11.083333333333334
Ector,48135,2018-09-20,9.625
Ector,48135,2018-09-21,5.958333333333333
Ector,48135,2018-09-22,9.916666666666666
Ector,48135,2018-09-23,9.708333333333334
Ector,48135,2018-09-24,9.458333333333334
Ector,48135,2018-09-25,11.5
Ector,48135,2018-09-26,6.916666666666667
Ector,48135,2018-09-27,8.791666666666666
Ector,48135,2018-09-28,10.304347826086957
Ector,48135,2018-09-29,13.041666666666666
Ector,48135,2018-09-30,8.791666666666666
Ector,48135,2018-10-01,8.083333333333334
Ector,48135,2018-10-02,10.090909090909092
Ector,48135,2018-10-03,5.428571428571429
Ector,48135,2018-10-04,7.458333333333333
Ector,48135,2018-10-05,6.125
Ector,48135,2018-10-06,7.375
Ector,48135,2018-10-07,7
Ector,48135,2018-10-08,6.708333333333333
Ector,48135,2018-10-09,2.625
Ector,48135,2018-10-10,3.6666666666666665
Ector,48135,2018-10-11,4.958333333333333
Ector,48135,2018-10-12,9.666666666666666
Ector,48135,2018-10-13,3.75
Ector,48135,2018-10-14,4.708333333333333
Ector,48135,2018-10-15,3.9583333333333335
Ector,48135,2018-10-16,3.0416666666666665
Ector,48135,2018-10-17,2.8333333333333335
Ector,48135,2018-10-18,3.6666666666666665
Ector,48135,2018-10-19,5.291666666666667
Ector,48135,2018-10-20,4.708333333333333
Ector,48135,2018-10-21,6.083333333333333
Ector,48135,2018-10-22,5.958333333333333
Ector,48135,2018-10-23,3.7916666666666665
Ector,48135,2018-10-24,4.583333333333333
Ector,48135,2018-10-25,8.291666666666666
Ector,48135,2018-10-26,10.130434782608695
Ector,48135,2018-10-27,6.875
Ector,48135,2018-10-28,5.375
Ector,48135,2018-10-29,7.75
Ector,48135,2018-10-30,7.75
Ector,48135,2018-10-31,4.458333333333333
Ector,48135,2018-11-01,6.5
Ector,48135,2018-11-02,6.2727272727272725
Ector,48135,2018-11-03,3.9166666666666665
Ector,48135,2018-11-04,3.1666666666666665
Ector,48135,2018-11-05,7.541666666666667
Ector,48135,2018-11-06,7.541666666666667
Ector,48135,2018-11-07,9.041666666666666
Ector,48135,2018-11-08,8
Ector,48135,2018-11-09,5.625
Ector,48135,2018-11-10,4.416666666666667
Ector,48135,2018-11-11,5.75
Ector,48135,2018-11-12,4.875
Ector,48135,2018-11-13,6.916666666666667
Ector,48135,2018-11-14,6.416666666666667
Ector,48135,2018-11-15,7.208333333333333
Ector,48135,2018-11-16,5.791666666666667
Ector,48135,2018-11-17,6.458333333333333
Ector,48135,2018-11-18,8.863636363636363
Ector,48135,2018-11-19,13.166666666666666
Ector,48135,2018-11-20,7.333333333333333
Ector,48135,2018-11-21,7.833333333333333
Ector,48135,2018-11-22,11.130434782608695
Ector,48135,2018-11-23,6.5
Ector,48135,2018-11-24,4.208333333333333
Ector,48135,2018-11-25,12.208333333333334
Ector,48135,2018-11-26,6.875
Ector,48135,2018-11-27,5.5
Ector,48135,2018-11-28,6.375
Ector,48135,2018-11-29,6.791666666666667
Ector,48135,2018-11-30,13.458333333333334
Ector,48135,2018-12-01,3.625
Ector,48135,2018-12-02,6.5
Ector,48135,2018-12-03,5
Ector,48135,2018-12-04,6.458333333333333
Ector,48135,2018-12-05,7.875
Ector,48135,2018-12-06,10.791666666666666
Ector,48135,2018-12-07,10.333333333333334
Ector,48135,2018-12-08,5.833333333333333
Ector,48135,2018-12-09,17.208333333333332
Ector,48135,2018-12-10,23
Ector,48135,2018-12-11,10.916666666666666
Ector,48135,2018-12-12,8.041666666666666
Ector,48135,2018-12-13,10.083333333333334
Ector,48135,2018-12-14,4
Ector,48135,2018-12-15,6.541666666666667
Ector,48135,2018-12-16,8.375
Ector,48135,2018-12-17,10.583333333333334
Ector,48135,2018-12-18,6.458333333333333
Ector,48135,2018-12-19,3.9583333333333335
Ector,48135,2018-12-20,5.125
Ector,48135,2018-12-21,6
Ector,48135,2018-12-22,3.5833333333333335
Ector,48135,2018-12-23,3.8333333333333335
Ector,48135,2018-12-24,3.9166666666666665
Ector,48135,2018-12-25,10.208333333333334
Ector,48135,2018-12-26,5.916666666666667
Ector,48135,2018-12-27,3.25
Ector,48135,2018-12-28,4.375
Ector,48135,2018-12-29,6.416666666666667
Ector,48135,2018-12-30,9.583333333333334
Ector,48135,2018-12-31,6.291666666666667
Ector,48135,2019-01-01,10.333333333333334
Ector,48135,2019-01-02,6.833333333333333
Ector,48135,2019-01-03,7.708333333333333
Ector,48135,2019-01-04,7.041666666666667
Ector,48135,2019-01-05,7.111111111111111
Ector,48135,2019-01-06,7.714285714285714
Ector,48135,2019-01-07,4.458333333333333
Ector,48135,2019-01-08,3.2083333333333335
Ector,48135,2019-01-09,3.125
Ector,48135,2019-01-10,4.375
Ector,48135,2019-01-11,6.041666666666667
Ector,48135,2019-01-12,4.625
Ector,48135,2019-01-13,9.208333333333334
Ector,48135,2019-01-14,10.583333333333334
Ector,48135,2019-01-15,10.791666666666666
Ector,48135,2019-01-16,5.5
Ector,48135,2019-01-17,4.833333333333333
Ector,48135,2019-01-18,5.666666666666667
Ector,48135,2019-01-19,3.4583333333333335
Ector,48135,2019-01-20,3.0833333333333335
Ector,48135,2019-01-21,5.125
Ector,48135,2019-01-22,7.333333333333333
Ector,48135,2019-01-23,5.5
Ector,48135,2019-01-24,5.291666666666667
Ector,48135,2019-01-25,6.5
Ector,48135,2019-01-26,9.958333333333334
Ector,48135,2019-01-27,3.375
Ector,48135,2019-01-28,6.125
Ector,48135,2019-01-29,3.7916666666666665
Ector,48135,2019-01-30,4.416666666666667
Ector,48135,2019-01-31,6.25
Ector,48135,2019-02-01,6.5
Ector,48135,2019-02-02,6.541666666666667
Ector,48135,2019-02-03,5.045454545454546
Ector,48135,2019-02-04,5.375
Ector,48135,2019-02-05,5.458333333333333
Ector,48135,2019-02-06,9.291666666666666
Ector,48135,2019-02-07,4.416666666666667
Ector,48135,2019-02-08,6.208333333333333
Ector,48135,2019-02-09,5.375
Ector,48135,2019-02-10,10.708333333333334
Ector,48135,2019-02-11,9.833333333333334
Ector,48135,2019-02-12,5.708333333333333
Ector,48135,2019-02-13,4.5
Ector,48135,2019-02-14,4.625
Ector,48135,2019-02-15,5.75
Ector,48135,2019-02-16,8.5
Ector,48135,2019-02-17,3.7916666666666665
Ector,48135,2019-02-18,6.291666666666667
Ector,48135,2019-02-19,11.5
Ector,48135,2019-02-20,6.833333333333333
Ector,48135,2019-02-21,7.875
Ector,48135,2019-02-22,9.583333333333334
Ector,48135,2019-02-23,9.458333333333334
Ector,48135,2019-02-24,4.333333333333333
Ector,48135,2019-02-25,6.333333333333333
Ector,48135,2019-02-26,7.117647058823529
Ector,48135,2019-02-27,6.357142857142857
Ector,48135,2019-02-28,15.708333333333334
Ector,48135,2019-03-01,8.083333333333334
Ector,48135,2019-03-02,15.541666666666666
Ector,48135,2019-03-03,8.458333333333334
Ector,48135,2019-03-04,5.291666666666667
Ector,48135,2019-03-05,5.958333333333333
Ector,48135,2019-03-06,8.045454545454545
Ector,48135,2019-03-07,7.083333333333333
Ector,48135,2019-03-08,11.541666666666666
Ector,48135,2019-03-09,3.6666666666666665
Ector,48135,2019-03-10,5.416666666666667
Ector,48135,2019-03-11,18.708333333333332
Ector,48135,2019-03-12,9.541666666666666
Ector,48135,2019-03-13,13.833333333333334
Ector,48135,2019-03-14,3.7916666666666665
Ector,48135,2019-03-15,4.958333333333333
Ector,48135,2019-03-16,3.875
Ector,48135,2019-03-17,4.833333333333333
Ector,48135,2019-03-18,6.666666666666667
Ector,48135,2019-03-19,8
Ector,48135,2019-03-20,10.041666666666666
Ector,48135,2019-03-21,8.708333333333334
Ector,48135,2019-03-22,9.75
Ector,48135,2019-03-23,5.791666666666667
Ector,48135,2019-03-24,7.041666666666667
Ector,48135,2019-03-25,5.5
Ector,48135,2019-03-26,7.666666666666667
Ector,48135,2019-03-27,9.875
Ector,48135,2019-03-28,9.916666666666666
Ector,48135,2019-03-29,7
Ector,48135,2019-03-30,6.583333333333333
Ector,48135,2019-03-31,4.958333333333333
Ector,48135,2019-04-01,3.9583333333333335
Ector,48135,2019-04-02,5.5
Ector,48135,2019-04-03,7.333333333333333
Ector,48135,2019-04-04,5.666666666666667
Ector,48135,2019-04-05,7.5
Ector,48135,2019-04-06,NA
Ector,48135,2019-04-07,4.071428571428571
Ector,48135,2019-04-08,7.833333333333333
Ector,48135,2019-04-09,4.714285714285714
Ector,48135,2019-04-10,14.444444444444445
Ector,48135,2019-04-11,4.708333333333333
Ector,48135,2019-04-12,7.125
Ector,48135,2019-04-13,5.958333333333333
Ector,48135,2019-04-14,8.458333333333334
Ector,48135,2019-04-15,5.458333333333333
Ector,48135,2019-04-16,7.833333333333333
Ector,48135,2019-04-17,7.875
Ector,48135,2019-04-18,3.4583333333333335
Ector,48135,2019-04-19,3.9166666666666665
Ector,48135,2019-04-20,3.9583333333333335
Ector,48135,2019-04-21,4.666666666666667
Ector,48135,2019-04-22,8.791666666666666
Ector,48135,2019-04-23,5.875
Ector,48135,2019-04-24,5.583333333333333
Ector,48135,2019-04-25,7.291666666666667
Ector,48135,2019-04-26,5.416666666666667
Ector,48135,2019-04-27,6.5
Ector,48135,2019-04-28,6.583333333333333
Ector,48135,2019-04-29,9.541666666666666
Ector,48135,2019-04-30,16.791666666666668
Ector,48135,2019-05-01,21.916666666666668
Ector,48135,2019-05-02,12.583333333333334
Ector,48135,2019-05-03,6.5
Ector,48135,2019-05-04,6.291666666666667
Ector,48135,2019-05-05,9.954545454545455
Ector,48135,2019-05-06,5
Ector,48135,2019-05-07,10.958333333333334
Ector,48135,2019-05-08,6.666666666666667
Ector,48135,2019-05-09,3.5833333333333335
Ector,48135,2019-05-10,3.25
Ector,48135,2019-05-11,5.458333333333333
Ector,48135,2019-05-12,6.166666666666667
Ector,48135,2019-05-13,5.25
Ector,48135,2019-05-14,7.5
Ector,48135,2019-05-15,11.416666666666666
Ector,48135,2019-05-16,13.291666666666666
Ector,48135,2019-05-17,12.916666666666666
Ector,48135,2019-05-18,8.583333333333334
Ector,48135,2019-05-19,9.291666666666666
Ector,48135,2019-05-20,21.818181818181817
Ector,48135,2019-05-21,5.416666666666667
Ector,48135,2019-05-22,15.041666666666666
Ector,48135,2019-05-23,25.875
Ector,48135,2019-05-24,17.541666666666668
Ector,48135,2019-05-25,14
Ector,48135,2019-05-26,11.25
Ector,48135,2019-05-27,12.75
Ector,48135,2019-05-28,6.666666666666667
Ector,48135,2019-05-29,6.25
Ector,48135,2019-05-30,5.666666666666667
Ector,48135,2019-05-31,7.666666666666667
Ector,48135,2019-06-01,8.363636363636363
Ector,48135,2019-06-02,4.75
Ector,48135,2019-06-03,3.375
Ector,48135,2019-06-04,3.5416666666666665
Ector,48135,2019-06-05,4.75
Ector,48135,2019-06-06,4.166666666666667
Ector,48135,2019-06-07,7.458333333333333
Ector,48135,2019-06-08,6.791666666666667
Ector,48135,2019-06-09,13.333333333333334
Ector,48135,2019-06-10,4.125
Ector,48135,2019-06-11,5.833333333333333
Ector,48135,2019-06-12,6.7368421052631575
Ector,48135,2019-06-13,8.333333333333334
Ector,48135,2019-06-14,10.833333333333334
Ector,48135,2019-06-15,9.25
Ector,48135,2019-06-16,10.75
Ector,48135,2019-06-17,8.375
Ector,48135,2019-06-18,9.166666666666666
Ector,48135,2019-06-19,7.958333333333333
Ector,48135,2019-06-20,8.791666666666666
Ector,48135,2019-06-21,13.625
Ector,48135,2019-06-22,9
Ector,48135,2019-06-23,10.958333333333334
Ector,48135,2019-06-24,13.583333333333334
Ector,48135,2019-06-25,7.125
Ector,48135,2019-06-26,8.458333333333334
Ector,48135,2019-06-27,13.952380952380953
Ector,48135,2019-06-28,13.666666666666666
Ector,48135,2019-06-29,13.958333333333334
Ector,48135,2019-06-30,18.791666666666668
Ector,48135,2019-07-01,16.916666666666668
Ector,48135,2019-07-02,10
Ector,48135,2019-07-03,8.25
Ector,48135,2019-07-04,10
Ector,48135,2019-07-05,15.833333333333334
Ector,48135,2019-07-06,13
Ector,48135,2019-07-07,7
Ector,48135,2019-07-08,7
Ector,48135,2019-07-09,9.125
Ector,48135,2019-07-10,6.75
Ector,48135,2019-07-11,9.041666666666666
Ector,48135,2019-07-12,9.090909090909092
Ector,48135,2019-07-13,7.666666666666667
Ector,48135,2019-07-14,8.75
Ector,48135,2019-07-15,8.916666666666666
Ector,48135,2019-07-16,11.333333333333334
Ector,48135,2019-07-17,9.541666666666666
Ector,48135,2019-07-18,7.434782608695652
Ector,48135,2019-07-19,9.375
Ector,48135,2019-07-20,9.958333333333334
Ector,48135,2019-07-21,11.375
Ector,48135,2019-07-22,10.666666666666666
Ector,48135,2019-07-23,6.25
Ector,48135,2019-07-24,6.583333333333333
Ector,48135,2019-07-25,7.833333333333333
Ector,48135,2019-07-26,8.75
Ector,48135,2019-07-27,8.958333333333334
Ector,48135,2019-07-28,9.208333333333334
Ector,48135,2019-07-29,11.458333333333334
Ector,48135,2019-07-30,10.458333333333334
Ector,48135,2019-07-31,15.333333333333334
Ector,48135,2019-08-01,15.041666666666666
Ector,48135,2019-08-02,9.375
Ector,48135,2019-08-03,10.476190476190476
Ector,48135,2019-08-04,10.541666666666666
Ector,48135,2019-08-05,10.541666666666666
Ector,48135,2019-08-06,9.875
Ector,48135,2019-08-07,11.291666666666666
Ector,48135,2019-08-08,11.416666666666666
Ector,48135,2019-08-09,13.458333333333334
Ector,48135,2019-08-10,12.041666666666666
Ector,48135,2019-08-11,7.541666666666667
Ector,48135,2019-08-12,6.833333333333333
Ector,48135,2019-08-13,11.041666666666666
Ector,48135,2019-08-14,10.875
Ector,48135,2019-08-15,9.833333333333334
Ector,48135,2019-08-16,9.083333333333334
Ector,48135,2019-08-17,11.041666666666666
Ector,48135,2019-08-18,10.916666666666666
Ector,48135,2019-08-19,10.5
Ector,48135,2019-08-20,10.521739130434783
Ector,48135,2019-08-21,12.458333333333334
Ector,48135,2019-08-22,10.875
Ector,48135,2019-08-23,6.041666666666667
Ector,48135,2019-08-24,9.125
Ector,48135,2019-08-25,6.583333333333333
Ector,48135,2019-08-26,10.625
Ector,48135,2019-08-27,16.125
Ector,48135,2019-08-28,12.125
Ector,48135,2019-08-29,11.083333333333334
Ector,48135,2019-08-30,8.458333333333334
Ector,48135,2019-08-31,9.333333333333334
Ector,48135,2019-09-01,8.458333333333334
Ector,48135,2019-09-02,9.363636363636363
Ector,48135,2019-09-03,8.954545454545455
Ector,48135,2019-09-04,8.5
Ector,48135,2019-09-05,9.541666666666666
Ector,48135,2019-09-06,6.916666666666667
Ector,48135,2019-09-07,8.208333333333334
Ector,48135,2019-09-08,6.625
Ector,48135,2019-09-09,7.958333333333333
Ector,48135,2019-09-10,10.166666666666666
Ector,48135,2019-09-11,8.583333333333334
Ector,48135,2019-09-12,5.291666666666667
Ector,48135,2019-09-13,4.166666666666667
Ector,48135,2019-09-14,8.458333333333334
Ector,48135,2019-09-15,9.25
Ector,48135,2019-09-16,7.625
Ector,48135,2019-09-17,8
Ector,48135,2019-09-18,6.523809523809524
Ector,48135,2019-09-19,8.291666666666666
Ector,48135,2019-09-20,13.416666666666666
Ector,48135,2019-09-21,12.208333333333334
Ector,48135,2019-09-22,5.416666666666667
Ector,48135,2019-09-23,8.125
Ector,48135,2019-09-24,5.791666666666667
Ector,48135,2019-09-25,6.625
Ector,48135,2019-09-26,7.25
Ector,48135,2019-09-27,7.041666666666667
Ector,48135,2019-09-28,7.375
Ector,48135,2019-09-29,6.125
Ector,48135,2019-09-30,7.416666666666667
Ector,48135,2019-10-01,6.166666666666667
Ector,48135,2019-10-02,5.833333333333333
Ector,48135,2019-10-03,6.666666666666667
Ector,48135,2019-10-04,6.541666666666667
Ector,48135,2019-10-05,3.125
Ector,48135,2019-10-06,NA
Ector,48135,2019-10-07,NA
Ector,48135,2019-10-08,6.4
Ector,48135,2019-10-09,6.208333333333333
Ector,48135,2019-10-10,5.875
Ector,48135,2019-10-11,3.3333333333333335
Ector,48135,2019-10-12,3.9166666666666665
Ector,48135,2019-10-13,4.083333333333333
Ector,48135,2019-10-14,2.5
Ector,48135,2019-10-15,4.708333333333333
Ector,48135,2019-10-16,5.25
Ector,48135,2019-10-17,5
Ector,48135,2019-10-18,5.75
Ector,48135,2019-10-19,6.041666666666667
Ector,48135,2019-10-20,6.125
Ector,48135,2019-10-21,3.2916666666666665
Ector,48135,2019-10-22,7.958333333333333
Ector,48135,2019-10-23,6.708333333333333
Ector,48135,2019-10-24,5.416666666666667
Ector,48135,2019-10-25,3.6666666666666665
Ector,48135,2019-10-26,4.916666666666667
Ector,48135,2019-10-27,3.9166666666666665
Ector,48135,2019-10-28,6.791666666666667
Ector,48135,2019-10-29,5.333333333333333
Ector,48135,2019-10-30,2.4583333333333335
Ector,48135,2019-10-31,4.666666666666667
Ector,48135,2019-11-01,4.083333333333333
Ector,48135,2019-11-02,4.619047619047619
Ector,48135,2019-11-03,6.125
Ector,48135,2019-11-04,5.875
Ector,48135,2019-11-05,10.25
Ector,48135,2019-11-06,8.875
Ector,48135,2019-11-07,4.541666666666667
Ector,48135,2019-11-08,5.625
Ector,48135,2019-11-09,9.041666666666666
Ector,48135,2019-11-10,5.545833333333333
Ector,48135,2019-11-11,4.75
Ector,48135,2019-11-12,3.5416666666666665
Ector,48135,2019-11-13,2.8333333333333335
Ector,48135,2019-11-14,5.583333333333333
Ector,48135,2019-11-15,4.708333333333333
Ector,48135,2019-11-16,4.125
Ector,48135,2019-11-17,6.666666666666667
Ector,48135,2019-11-18,8.565217391304348
Ector,48135,2019-11-19,8.166666666666666
Ector,48135,2019-11-20,12.125
Ector,48135,2019-11-21,10.833333333333334
Ector,48135,2019-11-22,4.083333333333333
Ector,48135,2019-11-23,9.208333333333334
Ector,48135,2019-11-24,4.958333333333333
Ector,48135,2019-11-25,3.5
Ector,48135,2019-11-26,4.583333333333333
Ector,48135,2019-11-27,3.5
Ector,48135,2019-11-28,7.125
Ector,48135,2019-11-29,11.083333333333334
Ector,48135,2019-11-30,5.041666666666667
Ector,48135,2019-12-01,3.4285714285714284
Ector,48135,2019-12-02,3.8333333333333335
Ector,48135,2019-12-03,4.291666666666667
Ector,48135,2019-12-04,4.375
Ector,48135,2019-12-05,4.583333333333333
Ector,48135,2019-12-06,4.5
Ector,48135,2019-12-07,4.625
Ector,48135,2019-12-08,4.5
Ector,48135,2019-12-09,2.6666666666666665
Ector,48135,2019-12-10,4
Ector,48135,2019-12-11,4.375
Ector,48135,2019-12-12,5.583333333333333
Ector,48135,2019-12-13,2.5833333333333335
Ector,48135,2019-12-14,4.416666666666667
Ector,48135,2019-12-15,3
Ector,48135,2019-12-16,8.583333333333334
Ector,48135,2019-12-17,6.125
Ector,48135,2019-12-18,5.708333333333333
Ector,48135,2019-12-19,3.125
Ector,48135,2019-12-20,6.416666666666667
Ector,48135,2019-12-21,4.583333333333333
Ector,48135,2019-12-22,5.083333333333333
Ector,48135,2019-12-23,4.875
Ector,48135,2019-12-24,4.791666666666667
Ector,48135,2019-12-25,5.416666666666667
Ector,48135,2019-12-26,6.541666666666667
Ector,48135,2019-12-27,7.458333333333333
Ector,48135,2019-12-28,3.5833333333333335
Ector,48135,2019-12-29,5.333333333333333
Ector,48135,2019-12-30,5.875
Ector,48135,2019-12-31,4.625
Ector,48135,2020-01-01,3.875
Ector,48135,2020-01-02,2.0416666666666665
Ector,48135,2020-01-03,3.7083333333333335
Ector,48135,2020-01-04,4.083333333333333
Ector,48135,2020-01-05,4.083333333333333
Ector,48135,2020-01-06,4.7272727272727275
Ector,48135,2020-01-07,3.875
Ector,48135,2020-01-08,5.083333333333333
Ector,48135,2020-01-09,5.541666666666667
Ector,48135,2020-01-10,7.875
Ector,48135,2020-01-11,3.5
Ector,48135,2020-01-12,3.0416666666666665
Ector,48135,2020-01-13,6
Ector,48135,2020-01-14,5.958333333333333
Ector,48135,2020-01-15,10.041666666666666
Ector,48135,2020-01-16,6.791666666666667
Ector,48135,2020-01-17,5.833333333333333
Ector,48135,2020-01-18,5
Ector,48135,2020-01-19,3.5416666666666665
Ector,48135,2020-01-20,2.9583333333333335
Ector,48135,2020-01-21,4.666666666666667
Ector,48135,2020-01-22,2.625
Ector,48135,2020-01-23,3.25
Ector,48135,2020-01-24,4.791666666666667
Ector,48135,2020-01-25,4.75
Ector,48135,2020-01-26,4.083333333333333
Ector,48135,2020-01-27,4.916666666666667
Ector,48135,2020-01-28,6.791666666666667
Ector,48135,2020-01-29,3.1
Ector,48135,2020-01-30,5.333333333333333
Ector,48135,2020-01-31,4.958333333333333
Ector,48135,2020-02-01,3.375
Ector,48135,2020-02-02,2.0833333333333335
Ector,48135,2020-02-03,2.125
Ector,48135,2020-02-04,4
Ector,48135,2020-02-05,9.416666666666666
Ector,48135,2020-02-06,8.166666666666666
Ector,48135,2020-02-07,3.6666666666666665
Ector,48135,2020-02-08,5.043478260869565
Ector,48135,2020-02-09,5.590909090909091
Ector,48135,2020-02-10,5.541666666666667
Ector,48135,2020-02-11,3.7083333333333335
Ector,48135,2020-02-12,3.7083333333333335
Ector,48135,2020-02-13,3.230769230769231
Ector,48135,2020-02-14,6.875
Ector,48135,2020-02-15,8.083333333333334
Ector,48135,2020-02-16,3.9583333333333335
Ector,48135,2020-02-17,3.7083333333333335
Ector,48135,2020-02-18,6.125
Ector,48135,2020-02-19,6.791666666666667
Ector,48135,2020-02-20,7.5
Ector,48135,2020-02-21,6.708333333333333
Ector,48135,2020-02-22,5.260869565217392
Ector,48135,2020-02-23,5.875
Ector,48135,2020-02-24,2.875
Ector,48135,2020-02-25,3.0833333333333335
Ector,48135,2020-02-26,3.0833333333333335
Ector,48135,2020-02-27,3.7083333333333335
Ector,48135,2020-02-28,5.25
Ector,48135,2020-02-29,4.416666666666667
Ector,48135,2020-03-01,3.625
Ector,48135,2020-03-02,3.9545454545454546
Ector,48135,2020-03-03,2.357142857142857
Ector,48135,2020-03-04,4.020833333333333
Ector,48135,2020-03-05,5.375
Ector,48135,2020-03-06,4
